"","NMDS1","NMDS2","Key","Date","Location","Site","Transect","Achilles.tang","Agile.chromis","Amber.jack","Arc.eye.hawk.fish","Barred.filefish","Belted.wrasse","Big.eye.emperor.or.Mu","Bird.nose.wrasse","Black.kole.or.black.surgeonfish","Blackfin.chromis","Blacktailed.snapper","Blue.eyed.damsel","Blue.goatfish","Bluefin.trevally","Blueline.surgeonfish","Bluelined.butterfly","Bluelined.snapper","Bluespine.unicornfish","Box.fish","Bridled.triggerfish","Bullethead.parrotfish","Chocolate.dip.chromis","Chub.or.Rudderfish","Convict.tang","Cornetfish","Doublebar.goatfish","Elegant.wrasse","Eyestripe.surgeon","Forcep.butterfly","forktail.snapper","Forsteri.hawkfish","four.spot.butterfly","Goldrim.surgeonfish","Gray.Chub","Hawaiian.cleaner.wrasse","Hawaiian.dascyllus","Hawaiian.sergeant.major","Kole.tang","Lavender.brown.tang","Lei.trigger","Lined.butterfly","Manybar.goatfish","Milletseed.butterflyfish","Moorish.Idol","Multiband.butterfly","Niger.trigger","Orangeshoulder.tang","Orangespine.unicornfish","Ornate.butterfly.fish","Ornate.wrasse","Oval.butterfly","Pacific.gregory","Palenose.parrofish","Pinktail.trigger","Porcupinefish","Raccoon.butterflyfish","Redlip.parrotfish","Regal.parrotfish","Ringtail.surgeonfish","Ringtail.wrasse","Rockmover.wrasse","Roi.or.Peacock.grouper","round.scad","Saddle.wrasse","Sailfin.tang","Sidespot.goatfish","Soldier.fish","Spectacled.parrotfish","star.eyed.parrotfish","Surge.wrasse","Teardrop.butterfly","Threadfin.butterflyfish","Trumpetfish","white.freckled.surgeonfish","Whitebar.surgeonfish","whitespot.puffer","Whitespotted.toby","Yellow.tang","yellowfin.goatfish","Yellowstripe.goatfish","Yellowtail.coris"
"21",0.122148259845217,-0.737115076402657,"7T1","2012","Mahukona","7","T1",0,0,1,1,0,0,0,1,0,85,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,15,3,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0,0,8,0,0,8,0,1,0
"22",-0.36932896862548,-0.170587210274878,"3T1","2012","Old Kona","3","T1",0,0,9,0,0,0,0,3,0,175,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,14,45,60,0,0,3,0,2,2,7,5,5,4,0,0,3,0,1,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,4,0,0,81,0,0,1
"23",-0.553472004898451,-0.193709358959023,"4T1","2012","Old Kona","4","T1",1,0,7,0,0,0,0,7,0,150,0,0,1,0,0,0,0,3,0,0,11,0,1,1,0,0,0,5,10,0,0,0,0,0,0,0,5,31,63,0,0,5,0,8,0,7,1,5,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,8,0,1,0,0,87,0,0,156,0,0,1
"24",-0.103068478689837,0.22332801167731,"1T1","2012","Puako","1","T1",0,0,29,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,6,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,10,18,54,0,0,1,0,0,3,6,0,0,1,0,2,13,0,4,0,0,0,0,0,1,0,0,0,6,3,0,0,3,0,6,0,0,1,0,0,0,0,84,0,0,5
"25",0.157932104872742,0.48765767631779,"2T1","2012","Puako","2","T1",0,7,0,2,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,2,14,6,0,2,0,0,0,0,4,0,1,0,0,0,0,0,23,29,2,1,0,2,0,0,5,0,0,5,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,57,0,0,0
"26",0.952682384409672,0.344170519204016,"5T1","2012","Puako","5","T1",0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,14,4,1,0,2,0,1,0,0,7,9,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,5,0,1,0,1,0,3,0,1,0,0,0,0,0,17,0,0,1
"27",0.714211956666214,-0.120092048175491,"6T1","2013","Mahukona","6","T1",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24,25,2,0,3,0,1,3,0,1,1,6,0,2,1,0,5,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,9,0,15,0
"28",0.667887685191345,-0.182996332112226,"7T1","2013","Mahukona","7","T1",0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,28,4,0,5,0,0,2,0,7,7,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,7,0
"29",-0.947601217091268,-0.415040275404052,"3T1","2013","Old Kona","3","T1",1,0,0,1,0,1,0,2,0,700,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,2,0,0,4,0,0,4,1,0,0,0,0,54,91,4,0,4,0,0,2,6,6,8,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,89,0,0,5
"30",-0.902062026845874,-0.181048571379956,"4T1","2013","Old Kona","4","T1",2,0,0,2,0,0,0,4,0,290,0,0,2,0,0,0,0,3,0,0,11,0,0,5,0,1,0,2,6,1,0,2,37,0,1,0,14,28,225,1,0,0,0,9,0,14,11,8,2,2,0,2,7,2,0,5,4,0,1,0,0,1,0,15,1,0,0,0,1,0,0,0,0,0,5,0,0,220,0,0,0
"31",0.115836313297126,0.523381873583442,"1T1","2013","Puako","1","T1",0,37,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,6,0,0,7,8,0,0,0,5,26,5,4,0,0,0,1,4,9,0,3,5,0,0,1,0,6,0,0,0,0,0,1,0,2,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,64,0,0,1
"32",-0.380223007601054,0.797620724808947,"2T1","2013","Puako","2","T1",0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,12,0,1,1,0,0,0,0,200,31,0,3,0,4,0,1,5,31,11,9,3,0,0,0,13,2,0,3,3,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0
"33",0.36861676717156,-0.134374085679809,"5T1","2013","Puako","5","T1",0,0,0,0,1,0,0,2,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,19,33,2,0,8,0,0,2,0,2,3,0,0,5,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,23,3
"34",1.00620478778983,-0.254671045019544,"6T1","2014","Mahukona","6","T1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,13,5,0,1,0,0,2,0,0,2,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,53,0
"35",0.474112602275527,0.0127222676555184,"7T1","2014","Mahukona","7","T1",0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,84,20,4,0,12,2,0,3,0,2,4,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,2,0,1,0,0,0,0,0,0,23,0,4,0
"36",-0.566632039057668,-0.0957932247099925,"3T1","2014","Old Kona","3","T1",3,0,0,0,1,1,0,8,0,200,0,0,2,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,33,61,119,4,0,3,0,3,3,12,13,8,3,0,0,7,15,1,0,1,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,1,0,0,0,0,118,0,0,0
"37",-0.660551545659283,-0.075269275983889,"4T1","2014","Old Kona","4","T1",4,0,0,1,0,0,0,9,0,177,0,0,1,0,0,0,0,1,2,0,21,0,0,0,1,0,0,0,7,0,0,3,0,0,0,0,25,56,172,1,0,2,0,10,2,18,6,10,4,0,0,1,0,4,0,1,0,1,1,0,0,1,0,14,2,0,0,0,0,0,0,0,2,7,33,0,0,132,0,0,1
"38",-0.0952606710624281,0.156594200298166,"1T1","2014","Puako","1","T1",3,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,14,34,0,0,0,0,0,0,9,0,1,2,0,0,0,0,48,49,71,0,0,1,0,0,4,0,0,2,2,0,0,3,14,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,11,0,0,44,0,0,0
"39",-0.128495578429903,0.433425832459962,"2T1","2014","Puako","2","T1",0,6,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,39,46,6,3,0,6,1,1,18,3,0,4,3,0,0,1,1,4,0,0,0,0,2,0,0,2,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,104,0,0,4
"40",0.407255779341045,0.26967780038343,"5T1","2014","Puako","5","T1",0,50,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27,16,5,0,2,0,1,0,0,2,3,3,0,0,1,1,3,0,0,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,1,4
"41",-0.438960298750051,-0.0424049035741496,"3T1","2015","Old Kona","3","T1",5,0,0,0,2,0,0,4,0,105,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,24,73,84,7,0,3,0,2,4,12,5,8,2,1,0,1,1,2,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,162,0,0,1
"42",-0.716065000690595,0.0511720091877094,"4T1","2015","Old Kona","4","T1",0,0,0,2,0,2,0,7,0,90,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,2,0,14,3,0,0,0,0,0,0,0,30,101,125,3,0,1,0,8,6,39,4,7,3,1,0,0,4,6,0,1,2,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,11,79,0,0,202,0,0,3
"43",0.288037690597152,0.282381318272637,"1T1","2015","Puako","1","T1",0,1,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,20,1,0,0,0,0,0,0,7,28,16,3,0,1,0,6,0,1,0,4,1,0,0,8,0,6,0,0,0,0,1,2,0,0,0,8,0,0,8,0,0,0,0,0,1,0,1,0,0,49,0,0,2
"44",0.0612021981242147,0.615029406954266,"2T1","2015","Puako","2","T1",0,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,5,0,0,1,0,0,1,0,16,35,4,5,0,1,0,0,4,80,1,2,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,53,0,0,1
"45",0.461105244710393,0.69384249895058,"5T1","2015","Puako","5","T1",0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,8,2,0,1,0,2,1,0,52,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4
"46",0.22574449805256,-0.501826181092083,"6T1","2016","Mahukona","6","T1",0,35,0,1,0,1,3,1,2,77,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,20,2,0,3,0,0,4,0,0,1,2,1,0,0,8,1,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,70,0
"47",-0.204045330199348,-0.3158499256458,"7T1","2016","Mahukona","7","T1",0,2,0,0,0,1,0,0,0,152,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65,49,3,0,7,0,0,3,1,7,5,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,2
"48",-0.891900128395691,-0.159749912173349,"3T1","2016","Old Kona","3","T1",1,0,0,0,0,0,0,3,1,385,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,14,45,240,7,0,4,0,2,7,45,13,12,7,1,0,0,16,3,0,0,3,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1,0,0,169,0,0,1
"49",-0.702056871079656,-0.119159388739199,"4T1","2016","Old Kona","4","T1",1,0,0,0,1,0,0,5,3,153,0,0,2,0,0,0,0,1,0,0,1,0,3,0,0,2,0,2,5,0,0,1,0,0,0,0,15,25,85,4,2,2,0,9,2,82,9,14,1,0,0,0,7,4,0,1,3,0,0,2,0,0,0,8,0,0,0,0,0,0,0,1,0,10,74,0,0,207,0,0,2
"50",-0.295655903677295,0.522682050031423,"1T1","2016","Puako","1","T1",0,38,0,0,0,0,3,1,6,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,4,157,12,6,0,1,0,8,4,5,3,8,4,0,0,1,4,4,0,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,114,0,0,0
"51",-0.570818523558958,0.542677106302698,"2T1","2016","Puako","2","T1",0,31,0,0,1,0,7,2,22,0,1,1,0,0,0,0,0,0,0,0,14,8,1,0,1,0,0,0,9,1,0,0,0,0,0,0,25,237,32,7,0,9,0,7,3,34,8,17,4,0,0,3,0,3,3,0,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,7
"52",0.0923473145823209,0.239495643226863,"5T1","2016","Puako","5","T1",0,38,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,12,1,0,1,0,0,0,0,35,59,23,4,0,0,0,1,5,0,3,6,6,0,0,0,13,5,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,64,0,50,2
"53",1.08269009975424,-0.552772696971146,"6T1","2017","Mahukona","6","T1",0,9,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,12,6,0,1,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,40,2
"54",0.186663437698474,-0.0829612502868919,"7T1","2017","Mahukona","7","T1",0,2,0,0,0,0,0,3,1,25,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,25,44,6,0,4,0,1,2,0,6,7,1,0,2,0,2,4,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1
"55",-0.527809114200253,-0.077999809807326,"3T1","2017","Old Kona","3","T1",1,0,0,0,0,0,0,4,5,171,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,31,41,132,4,0,1,0,0,2,30,4,15,1,0,0,1,3,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,109,0,0,1
"56",-0.604226502967903,-0.00778592082343514,"4T1","2017","Old Kona","4","T1",1,0,0,0,0,0,0,2,4,92,0,0,1,0,0,0,0,1,0,0,11,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,14,36,217,9,0,1,0,6,1,11,6,5,3,0,0,0,3,4,0,0,1,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,6,36,0,0,133,0,0,0
"57",-0.253657007201173,0.246193568271826,"1T1","2017","Puako","1","T1",0,41,0,0,0,0,0,2,16,0,2,0,0,0,0,0,2,0,0,0,6,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,57,62,3,0,0,0,2,6,9,1,2,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,122,3,0,0
"58",-0.305762000713371,0.347469331801056,"2T1","2017","Puako","2","T1",0,6,0,0,1,0,0,7,26,0,0,0,0,0,1,0,0,0,0,0,23,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,66,29,53,10,0,1,0,2,0,22,2,8,0,0,0,1,22,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,95,0,0,5
"59",0.890080114034607,-0.581736127747846,"6T1","2018","Mahukona","6","T1",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,28,0,0,2,0,1,2,0,22,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,150,0
"60",-0.0131676324783149,-0.462710591401101,"7T1","2018","Mahukona","7","T1",0,0,0,0,1,0,0,0,0,98,0,0,4,0,0,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,19,50,5,1,6,0,0,4,4,1,1,1,0,2,0,1,2,0,0,0,0,1,0,0,0,0,7,0,5,0,0,2,0,0,0,0,0,0,0,0,20,0,1,2
